id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,iso_region,municipality
45995,US-0082,heliport,Road Rock Inc. Heliport,26.13430023,-80.15229797,21,US,US-FL,Fort Lauderdale
342539,US-3420,closed,San Benito Municipal Airport,26.13501,-97.612168,31,US,US-TX,San Benito
310053,US-0235,closed,Farmer's Co-Op Airport,26.135599,-97.694702,35,US,US-TX,Harlingen
13247,6FD9,closed,Thunderbird Heliport,26.13846,-80.19226,40,US,US-FL,Fort Lauderdale
7641,0XS5,closed,Southeastern Helicopters Heliport,26.145731,-97.171369,5,US,US-TX,South Padre Island
11988,53XS,small_airport,Kornegay Private Airport,26.14839935,-97.59169769,30,US,US-TX,San Benito
7566,0TS8,small_airport,Flying 'K' Ranch Ultralightport,26.15040016,-97.88359833,81,US,US-TX,Mercedes
17365,FD97,heliport,Naples Community Hospital Heliport,26.151028,-81.797769,42,US,US-FL,Naples
45826,67XS,heliport,Knapp Medical Center Heliport,26.152597,-97.980001,78,US,US-TX,Weslaco
19293,KAPF,medium_airport,Naples Municipal Airport,26.15259933,-81.77529907,8,US,US-FL,Naples
11056,43TX,small_airport,Mid-Valley Dusters Inc Airport,26.15309906,-98.13500214,91,US,US-TX,Alamo
337703,US-2079,heliport,Harlingen Medical Center Helipad,26.157778,-97.674443,,US,US-TX,Harlingen
324419,US-0328,small_airport,Reynolds Ranch Airport,26.158425,-97.388688,24,US,US-TX,Bayview
9393,2FL1,heliport,Broward County Civic Arena Heliport,26.15940094,-80.32559967,10,US,US-FL,Sunrise
340449,US-2999,closed,Broward Field / Bradley Field,26.16,-80.16,,US,US-FL,Fort Lauderdale
20833,KPIL,small_airport,Port Isabel Cameron County Airport,26.16620064,-97.34590149,19,US,US-TX,Port Isabel
9798,2TS2,small_airport,Shofner Farms Airport,26.16839981,-97.7335968,57,US,US-TX,Harlingen
13994,78TS,heliport,South Texas Emergency Care Foundation Inc Heliport,26.168515,-97.666526,35,US,US-TX,Harlingen
350372,US-5970,closed,Woods Airport,26.16984,-98.03916,88,US,US-TX,Donna
45993,US-0080,closed,Naples Grand Golf Resort Heliport,26.170799,-81.758904,121,US,US-FL,Naples
350370,US-5968,closed,Pharr Airport,26.17096,-98.18082,110,US,US-TX,Pharr
350572,US-6036,closed,Shary / Hopson Putz Airport,26.17145,-98.2903,101,US,US-TX,Mission
11312,49TX,heliport,Valley Baptist Medical Center Helipad,26.175135,-97.669632,60,US,US-TX,Harlingen
12750,5XS6,small_airport,Old Reb Airport,26.1754,-97.875298,60,US,US-TX,Mercedes
3678,KMFE,medium_airport,McAllen Miller International Airport,26.176141,-98.237965,107,US,US-TX,McAllen
25084,TS68,heliport,Valley Baptist Medical Center (VBMC) Heliport,26.176695,-97.670898,35,US,US-TX,Harlingen
21161,KT65,small_airport,Mid Valley Airport,26.177601,-97.973098,70,US,US-TX,Weslaco
345246,US-4378,heliport,South Texas Health System Heart Heliport,26.18283,-98.21793,117,US,US-TX,McAllen
346779,US-4943,heliport,Air Evac 104 Heliport,26.18642,-98.2277,122,US,US-TX,McAllen
337502,US-2015,heliport,Rio Grande Regional Hospital Helipad,26.18706,-98.22021,120,US,US-TX,McAllen
337503,US-2016,heliport,South Texas Health System McAllen Helipad,26.18731,-98.22495,120,US,US-TX,McAllen
347358,US-5045,heliport,Texas Department of Public Safety Weslaco Heliport,26.18766,-97.9612,67,US,US-TX,Weslaco
340965,US-3084,heliport,Mission Regional Medical Center Helipad,26.19549,-98.31344,,US,US-TX,Mission
19912,KFXE,medium_airport,Fort Lauderdale Executive Airport,26.19729996,-80.17070007,13,US,US-FL,Fort Lauderdale
342537,US-3419,closed,Harlingen Municipal Airport / Harvey Richards Field,26.203,-97.75323,43,US,US-TX,Harlingen
46049,US-0136,closed,Putz Airport,26.205196,-98.401226,115,US,US-TX,Mission
350369,US-5967,closed,Eppright Flying Service / Mission Agro Airport,26.208,-98.36311,118,US,US-TX,Mission
343992,US-3905,heliport,University Hospital and Medical Center Heliport,26.21206,-80.25567,11,US,US-FL,Tamarac
42766,TX54,closed,Moore Airpark,26.212749,-98.406457,117,US,US-TX,Palmview
322640,65FA,heliport,Physicians Regional Medical Center Heliport,26.2143889,-81.7316556,5,US,US-FL,Naples
3591,KHRL,medium_airport,Valley International Airport,26.22850037,-97.65440369,36,US,US-TX,Harlingen
26286,XS63,closed,Texas Air Museum Airport,26.228701,-97.560799,30,US,US-TX,Rio Hondo
42783,3XA4,heliport,Palmview Police Department,26.23945236,-98.37071991,160,US,US-TX,Palmview
20844,KPMP,small_airport,Pompano Beach Airpark,26.24710083,-80.11109924,19,US,US-FL,Pompano Beach
26287,XS64,small_airport,Farm Services Inc Airport,26.24900055,-97.56500244,25,US,US-TX,Rio Hondo
25110,TS94,small_airport,Rancho Buena Vista Airport,26.25119972,-97.30079651,20,US,US-TX,Bay View
46056,US-0143,small_airport,Gross Private Airport,26.25919914,-98.27159882,156,US,US-TX,Mc Allen
340963,US-3082,heliport,South Texas Health System Edinburg Helipad,26.26274,-98.18243,,US,US-TX,Edinburg
324603,FA98,heliport,North Collier Hospital Heliport,26.273841,-81.787872,7,US,US-FL,Naples
9194,28FA,heliport,N Broward Medical Center Heliport,26.27840042,-80.12200165,21,US,US-FL,Pompano Beach
13543,6TE0,small_airport,Skalitsky Airport,26.29030037,-97.94940186,60,US,US-TX,Edcouch
13625,6XS5,closed,Cannon Aviation Airport,26.299498,-97.955115,65,US,US-TX,Edcouch
342542,US-3421,closed,Edinburg Municipal Airport,26.30312,-98.20743,97,US,US-TX,Edinburg
17458,FL91,small_airport,Counter Terrorism Advanced Training Center Airport,26.309799,-81.227303,22,US,US-FL,Sunniland
12206,59FD,small_airport,Big Cypress Airfield,26.32615,-80.987919,20,US,US-FL,Immokalee
342549,US-3428,closed,Rio Grande Field,26.34714,-98.56566,296,US,US-TX,Santa Elena
10448,3FD8,heliport,West Boca Medical Center Heliport,26.356321,-80.200236,20,US,US-FL,Boca Raton
13544,6TE1,small_airport,Norman & White Airport,26.36149979,-98.15249634,90,US,US-TX,Edinburg
350307,US-5938,heliport,Starr County Memorial Hospital Heliport,26.377602,-98.858063,191,US,US-TX,Rio Grande City
19359,KBCT,small_airport,Boca Raton Airport,26.37849998,-80.10769653,13,US,US-FL,Boca Raton
9379,2FA4,small_airport,Southern Ranch Airport,26.37949944,-80.94560242,18,US,US-FL,Clewiston
350308,US-5939,closed,Rio Grande City Airport (1949),26.38235,-98.7961,200,US,US-TX,Rio Grande City
14399,7TE7,small_airport,Moore Field,26.383699,-98.333603,219,US,US-TX,Edinburg
7179,0FL9,small_airport,Mc Daniel Ranch Inc. Airport,26.393051,-81.02874,18,US,US-FL,Clewiston
347505,0FA6,heliport,Immokalee Helipad,26.39841,-81.414667,72,US,US-FL,Immokalee
343993,US-3906,heliport,Le Lac Heliport,26.41188,-80.13757,23,US,US-FL,Boca Raton
12167,58FL,heliport,AIM Heliport,26.415227,-80.183416,20,US,US-FL,Boca Raton
15370,92TX,closed,TGP 409 Heliport,26.41659,-98.135629,92,US,US-TX,Edinburg
338924,91FA,heliport,Williams Road Helistop,26.417734,-81.824487,10,US,US-FL,Estero
351033,US-6275,heliport,Hidalgo County Sheriff's Jail Heliport,26.41827,-98.12845,91,US,US-TX,Edinburg
18967,K67R,small_airport,Rio Grande City Municipal Airport,26.42429924,-98.84609985,290,US,US-TX,Rio Grande City
349908,US-5807,small_airport,Bennack Flying Services Airport,26.42522,-97.86537,39,US,US-TX,Lyford
20175,KIMM,small_airport,Immokalee Regional Airport,26.427933,-81.403531,37,US,US-FL,Immokalee
17432,FL64,heliport,Hardrives Delta Nr 3 Helistop,26.43280029,-80.09359741,15,US,US-FL,Delray Beach
11236,48FD,heliport,Delray Medical Center Emergency Helistop,26.438016,-80.127703,20,US,US-FL,Delray Beach
19719,KEBG,small_airport,South Texas International at Edinburg Airport,26.4417,-98.1222,75,US,US-TX,Edinburg
346913,49XA,small_airport,Omni Ranch Ultralight Flightpark,26.444628,-98.096628,56,US,US-TX,Edinburg
346018,US-4668,closed,Corkscrew Airport,26.44475,-81.62838,27,US,US-FL,Estero
8280,1FD4,small_airport,Corkscrew Trace Airpark,26.44540024,-81.6072998,29,US,US-FL,Estero
26279,XS56,small_airport,Flying W Airport,26.450571,-97.791011,30,US,US-TX,Raymondville
11410,4FD9,heliport,Bowman's Beach Helistop,26.46260071,-82.15679932,5,US,US-FL,Sanibel
17279,FD08,small_airport,Antiquers Aerodrome,26.4654007,-80.14980316,23,US,US-FL,Delray Beach
340987,US-3096,closed,Raymondville Airstrip,26.47114,-97.76709,,US,US-TX,Raymondville
340985,US-3094,closed,Fox Airport,26.47268,-97.7931,,US,US-TX,Raymondville
15375,92XS,small_airport,T R Funk Inc Airport,26.479176,-97.686734,24,US,US-TX,Raymondville
351306,US-6345,small_airport,BFS West Airport,26.4795,-98.383019,300,US,US-TX,McCook
340986,US-3095,closed,La Jarra Ranch Airport,26.48024,-97.74631,,US,US-TX,Raymondville
338867,US-2513,heliport,Winkler Helistop,26.480979,-81.896387,10,US,US-FL,Ft Myers
355112,US-6885,heliport,MP25 Heliport,26.488417,-81.829519,30,US,US-FL,Fort Myers
14097,7FD1,closed,Pine Ridge Helistop,26.49023,-81.933352,5,US,US-FL,Fort Myers
349906,US-5805,small_airport,Rowland Dusters Airport,26.49044,-97.95981,50,US,US-TX,Lasara
14785,88FD,heliport,Bethesda Memorial Hospital Heliport,26.50429916,-80.07029724,55,US,US-FL,Boynton Beach
332762,US-1156,heliport,Healthpark of Florida Emergency Helistop,26.5081,-81.913213,9,US,US-FL,Fort Myers
12347,5FD9,heliport,St James Helistop,26.5114994,-82.08840179,6,US,US-FL,Cape Coral
9378,2FA3,closed,Henderson Heliport,26.5187,-82.1518,8,US,US-FL,Bokeelia
350103,US-5897,closed,Alico Felda Grove Airport,26.51924,-81.38166,34,US,US-FL,LaBelle
6817,05FL,small_airport,Charlton Strip,26.52018,-81.41031,36,US,US-FL,La Belle
350104,US-5898,small_airport,Felda Airport,26.52105,-81.40396,33,US,US-FL,LaBelle
350849,US-6241,closed,Continental Oil Company Airport,26.52225,-98.58907,458,US,US-TX,Rio Grande City
3858,KRSW,large_airport,Southwest Florida International Airport,26.53619957,-81.75520325,30,US,US-FL,Fort Myers
11409,4FD8,heliport,Captiva Heliport,26.54170036,-82.19200134,3,US,US-FL,Sanibel
46076,3FA4,heliport,Gulf Coast Medical Center Heliport,26.54405556,-81.84880556,18,US,US-FL,Fort Myers
13061,67FD,heliport,Gulf Coast Hospital Heliport,26.54416667,-81.85,18,US,US-FL,Fort Myers
17234,FA44,small_airport,Willis Gliderport,26.54809952,-80.21479797,18,US,US-FL,Boynton Beach
342545,US-3424,closed,Arrowhead Ranch Airfield,26.551218,-98.440733,344,US,US-TX,Mission
350842,US-6234,closed,Santa Cruz Ranch Airport,26.55477,-98.55882,429,US,US-TX,Santa Elena
21135,KT05,small_airport,Charles R Johnson Airport,26.560018,-97.43923,10,US,US-TX,Port Mansfield
340988,US-3097,closed,Yturria Ranch Airport,26.563654,-97.783525,,US,US-TX,Raymondville
338799,US-2460,balloonport,Rio Grande City TARS Site,26.5723,-98.81714,330,US,US-TX,Rio Grande City
6972,08FA,small_airport,Duda Airstrip,26.57979965,-81.48370361,35,US,US-FL,La Belle
17410,FL41,small_airport,Okeelanta Airport,26.58119965,-80.75589752,14,US,US-FL,South Bay
17453,FL86,small_airport,Woodstock Airport,26.58259964,-82.0983963,5,US,US-FL,Fort Myers
312922,FAL,closed,Falcon State Airport,26.5856,-99.13985,358,US,US-TX,Roma
19882,KFMY,medium_airport,Page Field,26.58659935,-81.86329651,17,US,US-FL,Fort Myers
17258,FA69,small_airport,Duda Airstrip,26.58779907,-80.63729858,14,US,US-FL,Belle Glade
20357,KLNA,small_airport,Palm Beach County Park Airport,26.59300041,-80.08509827,14,US,US-FL,West Palm Beach
340989,US-3098,closed,Thomas Ranch Airport,26.595869,-97.77294,,US,US-TX,Raymondville
8279,1FD3,heliport,JFK Medical Center Heliport,26.597891,-80.09222,61,US,US-FL,Atlantis
350101,US-5895,small_airport,Alico Ranch Airport,26.5979,-81.13205,26,US,US-FL,Clewiston
17457,FL90,small_airport,Salty Approach Airport,26.60339928,-82.2201004,6,US,US-FL,Fort Myers
6926,07FL,closed,Southwest Florida Regional Medical Center Heliport,26.6054,-81.859497,18,US,US-FL,Fort Myers
11407,4FD6,heliport,Pine Island Helistop,26.6067009,-82.11090088,10,US,US-FL,Pine Island Center
10991,42FD,heliport,Palm Beach Community College Heliport,26.61070061,-80.08760071,13,US,US-FL,Lake Worth
345326,50FA,heliport,Lehigh Acres Regional Medical Center Heliport,26.616596,-81.659135,23,US,US-FL,Lehigh Acres
350684,US-6135,small_airport,San Jose de los Llanitos Airport,26.61891,-97.95865,51,US,US-TX,Raymondville
14101,7FD6,small_airport,Loxahatchee Airport,26.62260056,-80.30529785,14,US,US-FL,Lake Worth
17337,FD67,heliport,Lee Memorial Hospital Emergency Heliport,26.628744,-81.874731,12,US,US-FL,Fort Myers
17249,FA59,heliport,Nitv Heliport,26.63400078,-80.22419739,18,US,US-FL,Wellington
10952,41FL,heliport,Southern Machine & Steel Yard Heliport,26.63419914,-81.83399963,18,US,US-FL,Fort Myers
9243,29FA,seaplane_base,Caloosa Downtown Seaplane Base,26.63500023,-81.875,2,US,US-FL,Fort Myers
17408,FL39,heliport,Wellington Medical Center Heliport,26.63759995,-80.20449829,60,US,US-FL,West Palm Beach
17336,FD66,heliport,Cape Coral Hospital Heliport,26.638648,-81.94137,11,US,US-FL,Cape Coral
11402,4FA3,small_airport,Tranquility Bay Strip,26.64340019,-82.11789703,8,US,US-FL,Fort Myers
17427,FL59,small_airport,Buckingham Field,26.64340019,-81.71040344,23,US,US-FL,Fort Myers
17309,FD38,small_airport,Wellington Aero Club Airport,26.64649963,-80.29419708,19,US,US-FL,West Palm Beach
10457,3FL6,heliport,Wink Tv Heliport,26.6508007,-81.85559845,6,US,US-FL,Fort Myers
8275,1FA3,small_airport,Pine Island Airport,26.65620041,-82.12120056,12,US,US-FL,Fort Myers
11195,47FD,small_airport,Strayhorn Ranch Airport,26.66279984,-81.77059937,20,US,US-FL,Fort Myers
45992,US-0079,closed,Southwest Citrus Airport,26.6628,-81.423401,28,US,US-FL,La Belle
12346,5FD8,heliport,Bokeelia Helistop,26.670576,-82.134583,10,US,US-FL,Cape Coral
341501,US-3255,closed,Mar-a-Lago Helipad,26.67687,-80.03844,,US,US-FL,Palm Beach
13140,69FL,closed,Eagle's Landing Airport,26.677299,-82.136497,10,US,US-FL,Fort Myers
17211,FA19,heliport,Palms West Hospital Helistop,26.68059921,-80.84059906,21,US,US-FL,Loxahatchee
3766,KPBI,large_airport,Palm Beach International Airport,26.68320084,-80.09559631,19,US,US-FL,West Palm Beach
17455,FL88,small_airport,Bob Paul Airport,26.68370056,-81.44979858,28,US,US-FL,La Belle
6704,03FL,heliport,Ranger Heliport,26.683716,-80.186561,20,US,US-FL,West Palm Beach
344090,US-3919,heliport,Palms West Hospital Heliport,26.68466,-80.25155,19,US,US-FL,Loxahatchee
12038,55FL,heliport,The Murphy Company Heliport,26.68729973,-80.05729675,15,US,US-FL,West Palm Beach
345313,US-4410,closed,La Reforma Airport,26.68881,-98.38208,241,US,US-TX,Delmita
14096,7FA8,small_airport,Berry Grove Airport,26.69560051,-81.49060059,28,US,US-FL,La Belle
21391,KX10,small_airport,Belle Glade State Municipal Airport,26.70089912,-80.66230011,14,US,US-FL,Belle Glade
335813,US-1511,heliport,"VFT, LLC Heliport",26.707389,-80.661694,12,US,US-FL,Belle Glade
343285,US-3734,closed,Guines Ranch Airport,26.70739,-80.83724,14,US,US-FL,Clewiston
7170,0FL0,small_airport,Harper's Fly-In Ranch Airport,26.707834,-81.175549,30,US,US-FL,Clewiston
8036,17FA,small_airport,Cotton Strip,26.71339989,-81.53540039,18,US,US-FL,La Belle
17419,FL51,heliport,WPTV Heliport,26.71407,-80.063884,33,US,US-FL,West Palm Beach
14109,7FL5,heliport,West Palm Beach Police Station Heliport,26.714275,-80.058292,25,US,US-FL,West Palm Beach
342548,US-3427,small_airport,Ranchos Las Islas Airport,26.71523,-98.64392,489,US,US-TX,Rio Grande City
12353,5FL5,heliport,Palm Beach County Judicial Center Heliport,26.715467,-80.054281,297,US,US-FL,West Palm Beach
10322,39FL,heliport,Palm Beach Sheriff's Range Heliport,26.71699905,-80.19979858,20,US,US-FL,West Palm Beach
26316,XS93,small_airport,Diamond O Ranch Airport,26.720645,-98.560439,420,US,US-TX,Santa Elena
322012,9FA2,heliport,Lakeside Medical Center Heliport,26.723725,-80.6719694,11,US,US-FL,Belle Glade
9394,2FL2,heliport,Pbso-West County Jail Heliport,26.72439957,-80.66439819,14,US,US-FL,Belle Glade
17269,FA82,closed,Good Samaritan Medical Center Heliport,26.725199,-80.055705,17,US,US-FL,West Palm Beach
15416,94FL,small_airport,Pine Shadows Airpark,26.73279953,-81.89730072,20,US,US-FL,Fort Myers
350776,US-6198,small_airport,Alma Airport,26.732986,-81.571042,18,US,US-FL,Alva
348297,US-5441,closed,Telegraph Creek Airport,26.73458,-81.70042,14,US,US-FL,Alva
18593,K2IS,small_airport,Airglades Airport,26.735195,-81.051078,20,US,US-FL,Clewiston
17241,FA51,small_airport,Sky Manor Airport,26.739,-81.506203,15,US,US-FL,La Belle
12344,5FD6,heliport,Boca Grande Helistop,26.74230003,-82.25869751,10,US,US-FL,Boca Grande
343081,US-3642,closed,Clewiston Airport,26.7431,-80.94774,19,US,US-FL,Clewiston
21393,KX14,small_airport,La Belle Municipal Airport,26.74419975,-81.43260193,20,US,US-FL,La Belle
8294,1FL9,heliport,Hendry County Fire-Ems Heliport,26.74640083,-81.4285965,18,US,US-FL,La Belle
12341,5FD2,heliport,Rybovich Heliport,26.74920082,-80.04920197,10,US,US-FL,West Palm Beach
347473,45FA,heliport,Hendry Medical Heliport,26.751627,-80.941086,16,US,US-FL,Clewiston
14913,8FD9,heliport,Colony Heliport,26.75309944,-81.38510132,17,US,US-FL,La Belle
12942,64FD,heliport,Palm Beach Children's Hospital Heliport,26.756429,-80.061293,22,US,US-FL,West Palm Beach
329943,US-1047,closed,Braman Heliport,26.761451,-80.050319,0,US,US-FL,West Palm Beach
15307,91FD,heliport,Freedom Wpec Inc Heliport,26.7614994,-80.07060242,18,US,US-FL,Mangonia Park
340990,US-3099,closed,King Ranch Airstrip,26.762506,-97.693763,,US,US-TX,Norias
350102,US-5896,small_airport,The Florida Ridge Airsports Park,26.76282,-81.23091,20,US,US-FL,Clewiston
15448,95FD,small_airport,South Point Airport,26.7682991,-81.53890228,22,US,US-FL,La Belle
20829,KPHK,small_airport,Palm Beach County Glades Airport,26.78499985,-80.69339752,16,US,US-FL,Pahokee
342543,US-3422,closed,Humble-Kelsey Airfield,26.79439,-98.41682,241,US,US-TX,Encino
338727,7FA3,small_airport,Flying L Airport,26.797887,-81.525448,40,US,US-FL,Fort Denaud
17291,FD20,small_airport,Sundance Farms Airport,26.8003006,-81.48509979,50,US,US-FL,La Belle
10312,38XS,small_airport,San Rafael Ranch Airport,26.81520081,-98.47930145,312,US,US-TX,Santa Elena
14751,87FD,heliport,Palm Beach Gardens Medical Center Heliport,26.828694,-80.085369,14,US,US-FL,Palm Beach Gardens
17364,FD96,small_airport,Hilliard's Private Airport,26.83259964,-81.08010101,13,US,US-FL,Moore Haven
8283,1FD7,heliport,Pga National Heliport,26.83279991,-80.1434021,19,US,US-FL,Palm Beach Gardens
17409,FL40,small_airport,Graham Landing Strip - Moore Haven Airport,26.84090042,-81.15170288,18,US,US-FL,Moore Haven
19818,KF45,small_airport,North Palm Beach County General Aviation Airport,26.84440041,-80.22129822,22,US,US-FL,West Palm Beach
14923,8FL9,closed,Burnt Store Road Heliport,26.846631,-82.022228,9,US,US-FL,Punta Gorda
342547,US-3426,small_airport,Borregos Ranch Airport,26.85087,-98.67016,522,US,US-TX,Hebbronville
17244,FA54,small_airport,Coral Creek Airport,26.85449982,-82.25119781,4,US,US-FL,Placida
9396,2FL4,heliport,Brady Heliport,26.85580063,-80.0746994,4,US,US-FL,Juna Beach
9774,2TA8,small_airport,El Coyote Ranch Airport,26.85840034,-98.22200012,196,US,US-TX,Encino
12207,59FL,heliport,Florida Power & Light-Juno Beach Heliport,26.85953,-80.058042,61,US,US-FL,Juno Beach
328432,US-0911,closed,South Tajos Ranch Airport,26.867933,-97.667664,15,US,US-TX,Sarita
17330,FD59,closed,Babcock H.Q. Airport,26.869499,-81.717598,34,US,US-FL,Punta Gorda
338724,7FA2,small_airport,Lykes Moore Haven Airport,26.878429,-81.140042,17,US,US-FL,Moore Haven
7009,08TS,closed,Puesta Del Sol Airport,26.881331,-98.504885,420,US,US-TX,La Gloria
10915,40FL,small_airport,Fred Babcock Airport,26.88509941,-81.75119781,38,US,US-FL,Punta Gorda
343376,US-3748,closed,Lakefront Lodge Airport,26.88774,-99.27566,338,US,US-TX,Zapata
10951,41FD,heliport,Rotunda Heliport,26.89579964,-82.24169922,3,US,US-FL,Placida
344743,US-4157,small_airport,Alto Colorado Ranch Airport,26.90146,-98.33837,267,US,US-TX,Encino
324704,71FA,heliport,FPL Jupiter West Office Complex Heliport,26.907,-80.3003471,25,US,US-FL,Jupiter
6868,06FA,small_airport,William P Gwinn Airport,26.90839958,-80.3289032,28,US,US-FL,Jupiter
14563,82FL,closed,BR Ranch Airport,26.9142,-80.205299,20,US,US-FL,Jupiter
